207.8
210.5
210.9
211.8
214.91
217.704
217.404
218.959
221.357
224.323
228.324
226.572
222.181
222.896
224.994
226.035
225.626
227.007
227.113
227.737
230.338
234.113
233.285
234.317
235.828
238.09
237.781
241.537
241.242
241.399
241.926
242.633
244.037
245.9
247.228
247.481
246.218
248.637
250.404
251.255
252.649
254.134
255.576
257.836
260.111
261.85
262.286
265.472
269.247
271.21
272.462
275.686
276.655
280.275
280.956
283.901
284.886
283.006
284.835
286.843
289.632
294.274
297.447
302.793
311.048
316.847
322.043
324.819
327.819
330.049
332.035
335.15
